fighter_1,fighter_2,result,event,event_date,event_year,f1_age,f1_avg_body_landed,f1_avg_clinch_landed,f1_avg_ground_landed,f1_avg_leg_landed,f1_avg_opp_elo_of_losses,f1_avg_sig_str_landed,f1_avg_sig_str_received,f1_avg_sub_attempts,f1_avg_td_landed,f1_avg_td_received,f1_chin_damage_score,f1_ctrl_time_differential,f1_days_inactive,f1_dec_rate,f1_elo,f1_exp_ratio,f1_finish_rate,f1_kd_differential,f1_ko_rate,f1_lose_streak,f1_momentum,f1_recent_damage_trend,f1_recent_opp_elo,f1_recent_win_rate,f1_sig_str_accuracy,f1_sig_str_defense,f1_southpaw,f1_sub_rate,f1_td_accuracy,f1_td_defense,f1_total_fights,f1_win_rate,f1_win_streak,f2_age,f2_avg_body_landed,f2_avg_clinch_landed,f2_avg_ground_landed,f2_avg_leg_landed,f2_avg_opp_elo_of_losses,f2_avg_sig_str_landed,f2_avg_sig_str_received,f2_avg_sub_attempts,f2_avg_td_landed,f2_avg_td_received,f2_chin_damage_score,f2_ctrl_time_differential,f2_days_inactive,f2_dec_rate,f2_elo,f2_exp_ratio,f2_finish_rate,f2_kd_differential,f2_ko_rate,f2_lose_streak,f2_momentum,f2_recent_damage_trend,f2_recent_opp_elo,f2_recent_win_rate,f2_sig_str_accuracy,f2_sig_str_defense,f2_southpaw,f2_sub_rate,f2_td_accuracy,f2_td_defense,f2_total_fights,f2_win_rate,f2_win_streak,delta_age,delta_avg_body_landed,delta_avg_clinch_landed,delta_avg_ground_landed,delta_avg_leg_landed,delta_avg_opp_elo_of_losses,delta_avg_sig_str_landed,delta_avg_sig_str_received,delta_avg_sub_attempts,delta_avg_td_landed,delta_avg_td_received,delta_chin_damage_score,delta_ctrl_time_differential,delta_days_inactive,delta_dec_rate,delta_elo,delta_exp_ratio,delta_finish_rate,delta_kd_differential,delta_ko_rate,delta_lose_streak,delta_momentum,delta_recent_damage_trend,delta_recent_opp_elo,delta_recent_win_rate,delta_sig_str_accuracy,delta_sig_str_defense,delta_southpaw,delta_sub_rate,delta_td_accuracy,delta_td_defense,delta_total_fights,delta_win_rate,delta_win_streak
Mark Hominick,Bryan Caraway,1,WEC 46: Varner vs. Henderson,2010-01-10,2010,27.471594798083505,4.2,2.2,0.2,1.8,1500.0,19.6,17.4,1.0,0.0,0.6,0.0,-19.599999999999998,540.0,0.3333333333333333,1515.1824604771678,0.7142857142857143,0.6666666666666666,0.0,0.0,0,0.0,-0.4061302681992336,1510.6227198203499,0.6,0.2934131736526946,0.7835820895522388,0.0,0.6666666666666666,0.0,0.8571428571428572,5,0.6,1,25.43463381245722,0.0,0.0,0.0,0.0,1500.0,0.5,1.0,0.5,0.5,0.0,0.0,46.0,205.0,0.5,1533.2354323251725,0.2857142857142857,0.5,0.0,0.0,0,0.0,0.0,1522.5648012172182,1.0,1.0,0.33333333333333337,0.0,0.5,1.0,0.0,2,1.0,2,2.0369609856262834,4.2,2.2,0.2,1.8,0.0,19.1,16.4,0.5,-0.5,0.6,0.0,-65.6,335,-0.16666666666666669,-18.052971848004745,0.4285714285714286,0.16666666666666663,0.0,0.0,0,0.0,-0.4061302681992336,-11.942081396868389,-0.4,-0.7065868263473054,0.4502487562189055,0.0,0.16666666666666663,-1.0,0.8571428571428572,3,-0.4,-1
Raphael Assuncao,Urijah Faber,0,WEC 46: Varner vs. Henderson,2010-01-10,2010,27.479808350444902,7.5,7.5,7.0,11.5,1500.0,44.0,22.5,1.5,1.5,0.5,0.0,189.0,92.0,1.0,1531.263693206478,0.18181818181818182,0.0,0.5,0.0,0,0.0,0.0,1500.0,1.0,0.42105263157894735,0.6739130434782609,0.0,0.0,0.42857142857142855,0.75,2,1.0,2,30.661190965092402,4.111111111111111,3.6666666666666665,7.777777777777778,1.5555555555555556,1518.1176762432476,23.333333333333332,16.88888888888889,0.8888888888888888,1.1111111111111112,1.4444444444444444,0.5641717342711924,-39.55555555555556,217.0,0.14285714285714285,1565.4926976952638,0.8181818181818182,0.8571428571428571,0.1111111111111111,0.2857142857142857,1,-0.1777777777777778,0.6184210526315788,1527.4287697775283,0.6,0.410958904109589,0.6688453159041394,0.0,0.5714285714285714,0.47619047619047616,0.45833333333333337,9,0.7777777777777778,0,-3.1813826146475,3.3888888888888893,3.8333333333333335,-0.7777777777777777,9.944444444444445,-18.117676243247615,20.666666666666668,5.611111111111111,0.6111111111111112,0.38888888888888884,-0.9444444444444444,-0.5641717342711924,228.55555555555554,-125,0.8571428571428572,-34.229004488785904,-0.6363636363636365,-0.8571428571428571,0.3888888888888889,-0.2857142857142857,-1,0.1777777777777778,-0.6184210526315788,-27.42876977752826,0.4,0.010093727469358327,0.005067727574121439,0.0,-0.5714285714285714,-0.047619047619047616,0.29166666666666663,-7,0.2222222222222222,2
Dave Jansen,Kamal Shalorus,0,WEC 46: Varner vs. Henderson,2010-01-10,2010,30.390143737166323,5.0,6.0,7.0,2.0,1500.0,25.0,38.0,2.0,8.0,1.0,0.0,362.0,92.0,1.0,1516.787950616925,0.5,0.0,0.0,0.0,0,0.0,0.0,1517.123982572924,1.0,0.3048780487804878,0.5869565217391304,0.0,0.0,0.47058823529411764,0.75,1,1.0,1,37.37166324435318,2.0,1.0,3.0,2.0,1500.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,53.0,0.0,1516.0,0.5,1.0,2.0,1.0,0,0.0,0.0,1500.0,1.0,0.5769230769230769,1.0,0.0,0.0,0.0,0.0,1,1.0,1,-6.9815195071868565,3.0,5.0,4.0,0.0,0.0,10.0,38.0,2.0,8.0,1.0,0.0,337.0,39,1.0,0.7879506169249453,0.0,-1.0,-2.0,-1.0,0,0.0,0.0,17.12398257292398,0.0,-0.2720450281425891,-0.4130434782608696,0.0,0.0,0.47058823529411764,0.75,0,0.0,0
Coty Wheeler,Will Campuzano,0,WEC 46: Varner vs. Henderson,2010-01-10,2010,31.249828884325805,5.0,2.3333333333333335,1.6666666666666667,12.0,1499.3575409881644,21.0,37.0,2.3333333333333335,0.6666666666666666,2.0,0.8425655976676384,-162.66666666666666,92.0,0.0,1484.6432270009082,0.75,1.0,0.0,0.0,1,0.0,0.0,1499.5716939921094,0.3333333333333333,0.2226148409893993,0.5296610169491525,0.0,1.0,0.6666666666666666,0.33333333333333337,3,0.3333333333333333,0,23.6249144421629,0.0,0.0,0.0,0.0,1516.001558058882,3.0,5.0,0.0,0.0,1.0,0.0,-46.0,92.0,0.0,1484.736378392818,0.25,0.0,0.0,0.0,1,0.0,0.0,1516.001558058882,0.0,0.3,0.6666666666666667,0.0,0.0,0.0,0.0,1,0.0,0,7.624914442162904,5.0,2.3333333333333335,1.6666666666666667,12.0,-16.64401707071761,18.0,32.0,2.3333333333333335,0.6666666666666666,1.0,0.8425655976676384,-116.66666666666666,0,0.0,-0.0931513919099416,0.5,1.0,0.0,0.0,0,0.0,0.0,-16.429864066772552,0.3333333333333333,-0.0773851590106007,-0.13700564971751428,0.0,1.0,0.6666666666666666,0.33333333333333337,2,0.3333333333333333,0
Mackens Semerzier,Deividas Taurosevicius,0,WEC 46: Varner vs. Henderson,2010-01-10,2010,29.1854893908282,0.0,0.0,1.0,0.0,1500.0,1.0,1.0,1.0,0.0,1.0,0.0,-81.0,92.0,0.0,1517.4358728782763,0.5,1.0,0.0,0.0,0,0.0,0.0,1531.263693206478,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,32.369609856262834,1.0,2.0,6.0,17.0,1500.0,39.0,37.0,0.0,0.0,2.0,0.0,-59.0,92.0,1.0,1515.2975328274754,0.5,0.0,0.0,0.0,0,0.0,0.0,1484.736306793522,1.0,0.3611111111111111,0.6185567010309279,1.0,0.0,0.0,0.33333333333333337,1,1.0,1,-3.184120465434635,-1.0,-2.0,-5.0,-17.0,0.0,-38.0,-36.0,1.0,0.0,-1.0,0.0,-22.0,0,-1.0,2.1383400508009345,0.0,1.0,0.0,0.0,0,0.0,0.0,46.52738641295582,0.0,0.6388888888888888,-0.6185567010309279,-1.0,1.0,0.0,-0.33333333333333337,0,0.0,0
Jamie Varner,Benson Henderson,0,WEC 46: Varner vs. Henderson,2010-01-10,2010,25.245722108145106,3.3333333333333335,4.5,10.833333333333334,1.5,1517.5270524144348,25.166666666666668,14.666666666666666,0.6666666666666666,4.0,0.8333333333333334,0.0,187.5,350.0,0.2,1566.4165820196558,0.6666666666666666,0.8,0.6666666666666666,0.6,0,0.16666666666666663,0.4772727272727275,1525.0790449167605,1.0,0.2903846153846154,0.6691729323308271,0.0,0.2,0.5714285714285714,0.4444444444444444,6,0.8333333333333334,5,26.151950718685832,6.666666666666667,5.666666666666667,11.0,1.6666666666666667,1500.0,18.0,10.0,1.0,5.333333333333333,0.3333333333333333,0.3304178814382896,194.66666666666669,92.0,0.3333333333333333,1548.702843775151,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,1521.325687960023,1.0,0.4576271186440678,0.5945945945945945,1.0,0.3333333333333333,0.45714285714285713,0.5,3,1.0,3,-0.906228610540726,-3.3333333333333335,-1.166666666666667,-0.16666666666666607,-0.16666666666666674,17.52705241443482,7.166666666666668,4.666666666666666,-0.33333333333333337,-1.333333333333333,0.5,-0.3304178814382896,-7.166666666666686,258,-0.1333333333333333,17.71373824450484,0.3333333333333333,0.13333333333333341,0.6666666666666666,0.26666666666666666,0,0.16666666666666663,0.4772727272727275,3.7533569567374343,0.0,-0.1672425032594524,0.07457833773623257,-1.0,-0.1333333333333333,0.11428571428571427,-0.05555555555555558,3,-0.16666666666666663,2
Eddie Wineland,George Roop,1,WEC 46: Varner vs. Henderson,2010-01-10,2010,25.541409993155373,4.25,2.75,0.75,3.75,1508.1002288449956,28.5,27.0,0.5,0.25,1.5,0.0,-157.25,92.0,0.5,1500.7393356265404,0.5714285714285714,0.5,0.5,0.5,0,0.0,0.18518518518518512,1503.8432157331358,0.5,0.24782608695652175,0.7677419354838709,0.0,0.0,1.0,0.6842105263157895,4,0.5,1,28.16700889801506,5.666666666666667,4.0,2.0,4.0,1509.4447735322049,29.333333333333332,24.666666666666668,0.0,0.3333333333333333,3.6666666666666665,0.0,-263.0,155.0,1.0,1484.8690396841944,0.42857142857142855,0.0,0.0,0.0,1,0.0,0.0,1500.9631823548032,0.3333333333333333,0.2543352601156069,0.5647058823529412,0.0,0.0,1.0,0.6206896551724138,3,0.3333333333333333,0,-2.625598904859686,-1.416666666666667,-1.25,-1.25,-0.25,-1.3445446872092361,-0.8333333333333321,2.333333333333332,0.5,-0.08333333333333331,-2.1666666666666665,0.0,105.75,-63,-0.5,15.870295942346047,0.14285714285714285,0.5,0.5,0.5,-1,0.0,0.18518518518518512,2.880033378332655,0.16666666666666669,-0.006509173159085169,0.20303605313092976,0.0,0.0,0.0,0.06352087114337568,1,0.16666666666666669,1
Tom Lawlor,Aaron Simpson,0,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,26.661190965092402,0.0,1.0,6.0,0.0,1500.0,7.0,5.5,0.5,3.5,0.0,0.0,260.5,184.0,0.5,1532.0679318707173,0.4,0.5,0.0,0.0,0,0.0,0.0,1508.7375653468328,1.0,0.6086956521739131,0.5925925925925926,1.0,0.5,0.3684210526315789,0.0,2,1.0,2,35.4798083504449,1.6666666666666667,1.6666666666666667,9.0,1.3333333333333333,1500.0,14.666666666666666,3.0,0.0,1.3333333333333333,0.0,0.0,84.0,135.0,0.0,1545.9833003154638,0.6,1.0,1.0,1.0,0,0.0,0.0,1501.1441942905478,1.0,0.5238095238095238,0.775,0.0,0.0,1.0,0.0,3,1.0,3,-8.818617385352496,-1.6666666666666667,-0.6666666666666667,-3.0,-1.3333333333333333,0.0,-7.666666666666666,2.5,0.5,2.166666666666667,0.0,0.0,176.5,49,0.5,-13.915368444746491,-0.19999999999999996,-0.5,-1.0,-1.0,0,0.0,0.0,7.593371056284923,0.0,0.08488612836438925,-0.18240740740740746,1.0,0.5,-0.631578947368421,0.0,-1,0.0,-1
Brad Blackburn,Amir Sadollah,0,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,32.63244353182751,8.333333333333334,3.0,6.666666666666667,14.333333333333334,1500.0,66.0,37.0,0.3333333333333333,0.0,0.3333333333333333,0.0,69.33333333333333,205.0,0.6666666666666666,1547.131316410096,0.5,0.3333333333333333,1.6666666666666667,0.3333333333333333,0,0.0,0.0,1509.6602693247005,1.0,0.363302752293578,0.7218045112781954,0.0,0.0,0.0,0.9090909090909091,3,1.0,3,29.374401095140314,18.0,21.333333333333332,0.0,10.0,1531.9774221336222,46.0,21.333333333333332,0.6666666666666666,0.0,0.6666666666666666,1.3216715257531584,19.33333333333333,51.0,0.5,1515.0260445107842,0.5,0.5,-0.3333333333333333,0.0,0,0.0,0.0,1498.4850625207519,0.6666666666666666,0.5847457627118644,0.6257309941520468,0.0,0.5,0.0,0.6,3,0.6666666666666666,1,3.258042436687198,-9.666666666666666,-18.333333333333332,6.666666666666667,4.333333333333334,-31.977422133622213,20.0,15.666666666666668,-0.3333333333333333,0.0,-0.3333333333333333,-1.3216715257531584,50.0,154,0.16666666666666663,32.105271899311674,0.0,-0.16666666666666669,2.0,0.3333333333333333,0,0.0,0.0,11.17520680394864,0.33333333333333337,-0.2214430104182864,0.09607351712614864,0.0,-0.5,0.0,0.3090909090909091,0,0.33333333333333337,2
Thiago Tavares,Nik Lentz,1,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,25.17453798767967,3.4285714285714284,2.142857142857143,6.714285714285714,0.7142857142857143,1526.453463672399,16.428571428571427,22.428571428571427,1.5714285714285714,3.142857142857143,1.1428571428571428,1.013359997322268,40.428571428571445,345.0,0.75,1500.0,0.875,0.25,-0.42857142857142855,0.0,0,-0.17142857142857137,0.5605095541401275,1509.811442962048,0.4,0.4092526690391459,0.5501432664756447,0.0,0.25,0.4074074074074074,0.6,7,0.5714285714285714,1,25.412731006160165,24.0,13.0,18.0,8.0,1500.0,67.0,29.0,4.0,4.0,4.0,0.0,-142.0,114.0,1.0,1500.0,0.125,0.0,0.0,0.0,0,0.0,0.0,1500.0,1.0,0.49264705882352944,0.7363636363636363,0.0,0.0,0.8,0.4285714285714286,1,1.0,1,-0.23819301848049435,-20.571428571428573,-10.857142857142858,-11.285714285714285,-7.285714285714286,26.45346367239904,-50.57142857142857,-6.571428571428573,-2.428571428571429,-0.8571428571428572,-2.857142857142857,1.013359997322268,182.42857142857144,231,-0.25,0.0,0.75,0.25,-0.42857142857142855,0.0,0,-0.17142857142857137,0.5605095541401275,9.811442962047977,-0.6,-0.08339438978438352,-0.18622036988799162,0.0,0.25,-0.39259259259259266,0.17142857142857137,6,-0.4285714285714286,0
Rick Story,Jesse Lennox,1,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,25.371663244353183,7.5,3.5,6.0,1.0,1516.0,19.5,18.5,3.0,3.5,2.0,0.0,47.0,114.0,0.0,1501.4387739660467,0.5,1.0,0.0,0.0,0,0.0,0.0,1508.0,0.5,0.30952380952380953,0.7196969696969697,1.0,1.0,0.875,0.6666666666666667,2,0.5,1,27.84120465434634,7.5,12.5,7.0,1.0,1500.0,36.5,30.5,0.0,1.0,1.0,0.0,39.5,156.0,0.0,1532.6855401389237,0.5,1.0,0.0,1.0,0,0.0,0.0,1515.8077272601458,1.0,0.4451219512195122,0.5960264900662251,0.0,0.0,0.6666666666666666,0.33333333333333337,2,1.0,2,-2.4695414099931554,0.0,-9.0,-1.0,0.0,16.0,-17.0,-12.0,3.0,2.5,1.0,0.0,7.5,-42,0.0,-31.24676617287696,0.0,0.0,0.0,-1.0,0,0.0,0.0,-7.807727260145839,-0.5,-0.13559814169570267,0.12367047963074462,1.0,1.0,0.20833333333333337,0.33333333333333337,0,-0.5,-1
Jesse Forbes,Nick Catone,0,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,25.215605749486652,2.0,3.0,0.5,2.0,1500.0,9.0,33.5,0.5,1.0,1.0,2.9999999999999996,-122.5,859.0,0.0,1468.736306793522,0.4,0.0,0.0,0.0,2,0.0,0.0,1500.0,0.0,0.375,0.39639639639639634,1.0,0.0,1.0,0.33333333333333337,2,0.0,0,28.361396303901437,6.0,4.666666666666667,13.666666666666666,1.3333333333333333,1524.0600509338647,26.0,21.333333333333332,1.0,3.3333333333333335,1.0,0.0,157.0,135.0,0.0,1485.444294116218,0.6,1.0,0.0,0.0,2,0.0,0.0,1516.0400339559098,0.3333333333333333,0.5454545454545454,0.5524475524475525,1.0,1.0,0.7692307692307693,0.8333333333333334,3,0.3333333333333333,0,-3.145790554414784,-4.0,-1.666666666666667,-13.166666666666666,0.6666666666666667,-24.06005093386466,-17.0,12.166666666666668,-0.5,-2.3333333333333335,0.0,2.9999999999999996,-279.5,724,0.0,-16.707987322696,-0.19999999999999996,-1.0,0.0,0.0,0,0.0,0.0,-16.04003395590985,-0.3333333333333333,-0.17045454545454541,-0.15605115605115616,0.0,-1.0,0.23076923076923073,-0.5,-1,-0.3333333333333333,0
Kyle Bradley,Rafael Dos Anjos,0,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,27.397672826830938,3.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,1508.3708189022896,8.333333333333334,12.666666666666666,0.0,0.3333333333333333,0.3333333333333333,2.1146744412050533,-10.333333333333334,233.0,0.0,1470.335778388058,0.5,1.0,-0.3333333333333333,1.0,0,0.0,0.0,1500.2472126015264,0.3333333333333333,0.4032258064516129,0.5365853658536586,0.0,0.0,0.5,0.5,3,0.3333333333333333,1,25.21013004791239,2.3333333333333335,2.6666666666666665,1.6666666666666667,12.333333333333334,1545.5548837868782,29.0,39.333333333333336,1.6666666666666667,2.0,0.3333333333333333,1.1234207968901846,79.33333333333333,114.0,1.0,1490.2083511497588,0.5,0.0,-0.3333333333333333,0.0,0,0.0,0.0,1529.3143581564175,0.3333333333333333,0.2744479495268139,0.7262180974477959,1.0,0.0,0.3157894736842105,0.8,3,0.3333333333333333,1,2.187542778918548,1.0,-0.9999999999999998,-0.6666666666666667,-12.0,-37.18406488458868,-20.666666666666664,-26.66666666666667,-1.6666666666666667,-1.6666666666666667,0.0,0.9912536443148687,-89.66666666666666,119,-1.0,-19.872572761700667,0.0,1.0,0.0,1.0,0,0.0,0.0,-29.067145554891113,0.0,0.12877785692479898,-0.1896327315941373,-1.0,0.0,0.1842105263157895,-0.30000000000000004,0,0.0,0
Gray Maynard,Nate Diaz,1,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,30.677618069815196,4.857142857142857,2.7142857142857144,7.0,0.14285714285714285,1480.0876327862215,21.428571428571427,16.714285714285715,1.0,3.142857142857143,0.42857142857142855,0.0,262.14285714285717,117.0,0.8333333333333334,1593.7106526852463,0.35,0.16666666666666666,0.2857142857142857,0.16666666666666666,0,0.1428571428571429,0.4358974358974359,1537.398846329826,1.0,0.3712871287128713,0.7304147465437788,0.0,0.0,0.7586206896551724,0.8125,7,0.8571428571428571,6,24.739219712525667,2.6153846153846154,5.923076923076923,8.76923076923077,3.0,1536.2252794432454,22.076923076923077,16.0,1.4615384615384615,1.5384615384615385,2.5384615384615383,0.1706301187211643,-96.0,117.0,0.1,1584.0415575020183,0.65,0.8999999999999999,0.0,0.2,0,-0.1692307692307693,0.8125,1527.9769771312458,0.6,0.4541139240506329,0.5174013921113689,1.0,0.7,0.425531914893617,0.42105263157894735,13,0.7692307692307693,1,5.938398357289529,2.2417582417582413,-3.208791208791209,-1.76923076923077,-2.857142857142857,-56.13764665702388,-0.6483516483516496,0.7142857142857153,-0.46153846153846145,1.6043956043956042,-2.10989010989011,-0.1706301187211643,358.14285714285717,0,0.7333333333333334,9.66909518322791,-0.30000000000000004,-0.7333333333333333,0.2857142857142857,-0.033333333333333354,0,0.3120879120879122,-0.3766025641025641,9.421869198580225,0.4,-0.0828267953377616,0.21301335443240987,-1.0,-0.7,0.33308877476155535,0.39144736842105265,-6,0.08791208791208782,5
Jay Silva,Chris Leben,0,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,28.632443531827516,5.0,3.0,3.0,0.0,1501.4071988229482,19.0,32.0,2.0,0.0,6.0,0.0,-540.0,117.0,0.0,1484.0648035462964,0.058823529411764705,0.0,0.0,0.0,1,0.0,0.0,1501.4071988229482,0.0,0.4318181818181818,0.4181818181818182,1.0,0.0,0.0,0.4,1,0.0,0,29.475701574264203,4.625,8.75,5.0,4.5,1538.6165588512322,23.9375,22.3125,0.25,0.8125,1.25,0.2597170924385739,28.3125,135.0,0.2,1539.4968738346554,0.9411764705882353,0.8,0.25,0.6,2,-0.22499999999999998,0.5536881419234359,1525.9365410447342,0.4,0.4091880341880342,0.5122950819672132,1.0,0.2,0.48148148148148145,0.5121951219512195,16,0.625,0,-0.8432580424366876,0.375,-5.75,-2.0,-4.5,-37.20936002828398,-4.9375,9.6875,1.75,-0.8125,4.75,-0.2597170924385739,-568.3125,-18,-0.2,-55.432070288359,-0.8823529411764706,-0.8,-0.25,-0.6,-1,0.22499999999999998,-0.5536881419234359,-24.52934222178601,-0.4,0.022630147630147646,-0.09411326378539497,0.0,-0.2,-0.48148148148148145,-0.1121951219512195,-15,-0.625,0
Evan Dunham,Efrain Escudero,1,UFC Fight Night: Maynard vs Diaz,2010-01-11,2010,28.06570841889117,1.0,1.0,5.5,2.0,1500.0,35.5,18.0,0.5,0.5,2.0,0.0,-96.0,135.0,0.5,1531.0109601803067,0.5,0.5,1.0,0.5,0,0.0,0.0,1497.2363668805992,1.0,0.3776595744680851,0.6869565217391305,1.0,0.0,1.0,0.75,2,1.0,2,23.98904859685147,2.0,3.0,9.5,8.0,1500.0,18.5,13.0,0.0,4.0,0.0,0.0,243.0,114.0,0.5,1533.3468307831195,0.5,0.5,0.5,0.5,0,0.0,0.0,1522.6577154138133,1.0,0.4805194805194805,0.7592592592592593,0.0,0.0,0.8888888888888888,1.0,2,1.0,2,4.076659822039698,-1.0,-2.0,-4.0,-6.0,0.0,17.0,5.0,0.5,-3.5,2.0,0.0,-339.0,21,0.0,-2.335870602812747,0.0,0.0,0.5,0.0,0,0.0,0.0,-25.421348533214086,0.0,-0.10285990605139539,-0.07230273752012883,1.0,0.0,0.11111111111111116,-0.25,0,0.0,0
Melvin Manhoef,Robbie Lawler,0,Strikeforce - Miami,2010-01-30,2010,33.72210814510609,0.8571428571428571,2.7142857142857144,4.714285714285714,0.2857142857142857,1612.7739825038868,10.142857142857142,1.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,30.0,0.0,1548.7432406776259,0.3684210526315789,1.0,0.5714285714285714,1.0,0,0.02857142857142858,-0.7878787878787878,1594.0894342197307,0.6,0.5819672131147541,0.6944444444444444,0.0,0.0,0.25,0.7272727272727273,7,0.5714285714285714,1,27.865845311430526,6.333333333333333,10.333333333333334,3.8333333333333335,0.8333333333333334,1538.751402211018,27.75,23.083333333333332,0.0,1.1666666666666667,0.25,0.263815254773278,50.91666666666666,238.0,0.2857142857142857,1540.9837521411232,0.631578947368421,0.7142857142857143,0.5833333333333333,0.7142857142857143,1,0.016666666666666607,-0.0036101083032490378,1506.7244273104764,0.6,0.4375821287779238,0.6609547123623011,1.0,0.0,0.7777777777777778,0.8,12,0.5833333333333334,0,5.856262833675565,-5.476190476190476,-7.6190476190476195,0.8809523809523809,-0.5476190476190477,74.02258029286872,-17.607142857142858,-21.51190476190476,0.0,-1.023809523809524,0.17857142857142855,-0.263815254773278,-50.91666666666666,-208,-0.2857142857142857,7.7594885365026585,-0.2631578947368421,0.2857142857142857,-0.011904761904761862,0.2857142857142857,-1,0.011904761904761973,-0.7842686795755388,87.36500690925436,0.0,0.14438508433683028,0.03348973208214334,-1.0,0.0,-0.5277777777777778,-0.07272727272727275,-5,-0.011904761904761973,1
Nick Diaz,Marius Zaromskis,1,Strikeforce - Miami,2010-01-30,2010,26.496919917864478,7.894736842105263,12.105263157894736,4.894736842105263,2.6315789473684212,1521.7232461721985,49.73684210526316,23.36842105263158,1.0,1.3157894736842106,1.263157894736842,0.3293268745431538,-26.0,238.0,0.07692307692307693,1601.9455200084249,0.8260869565217391,0.9230769230769231,0.2631578947368421,0.6153846153846154,0,0.3157894736842105,0.027027027027026973,1506.1295559238836,1.0,0.4159330985915493,0.6752011704462326,1.0,0.3076923076923077,0.35714285714285715,0.6470588235294117,19,0.6842105263157895,5,29.503080082135522,3.75,3.75,1.75,3.75,1500.0,23.25,16.5,0.0,0.25,1.25,0.0,0.0,97.0,0.25,1577.476268862838,0.17391304347826086,0.75,0.75,0.75,0,0.0,-0.5151515151515151,1528.2567742903852,1.0,0.40086206896551724,0.6140350877192983,0.0,0.0,1.0,0.5833333333333333,4,1.0,4,-3.0061601642710443,4.144736842105263,8.355263157894736,3.144736842105263,-1.1184210526315788,21.723246172198515,26.486842105263158,6.868421052631579,1.0,1.0657894736842106,0.013157894736842035,0.3293268745431538,-26.0,141,-0.17307692307692307,24.469251145586895,0.6521739130434783,0.17307692307692313,-0.4868421052631579,-0.13461538461538458,0,0.3157894736842105,0.5421785421785421,-22.127218366501666,0.0,0.015071029626032073,0.06116608272693436,1.0,0.3076923076923077,-0.6428571428571428,0.06372549019607843,15,-0.3157894736842105,1
Marloes Coenen,Cristiane Justino,0,Strikeforce - Miami,2010-01-30,2010,28.83504449007529,0.0,2.0,0.0,1.0,1500.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,84.0,0.0,1516.0,0.2,1.0,0.0,0.0,0,0.0,0.0,1500.0,1.0,0.5384615384615384,0.7692307692307692,0.0,1.0,0.0,0.0,1,1.0,1,24.56125941136208,5.0,11.75,12.25,4.5,1500.0,53.0,18.0,0.75,0.25,0.0,0.0,66.75,168.0,0.25,1564.2046191148363,0.8,0.75,0.75,0.75,0,0.0,0.20370370370370372,1524.4560239795355,1.0,0.49074074074074076,0.5384615384615384,0.0,0.0,0.3333333333333333,1.0,4,1.0,4,4.27378507871321,-5.0,-9.75,-12.25,-3.5,0.0,-46.0,-15.0,0.25,-0.25,0.0,0.0,-66.75,-84,-0.25,-48.204619114836305,-0.6000000000000001,0.25,-0.75,-0.75,0,0.0,-0.20370370370370372,-24.45602397953553,0.0,0.04772079772079768,0.23076923076923073,0.0,1.0,-0.3333333333333333,-1.0,-3,0.0,-3
Joe Riggs,Jay Hieron,0,Strikeforce - Miami,2010-01-30,2010,27.353867214236825,2.1538461538461537,3.769230769230769,7.461538461538462,1.3846153846153846,1556.3053375833586,17.76923076923077,8.538461538461538,0.38461538461538464,1.2307692307692308,0.5384615384615384,1.2325282494663088,2.7692307692307736,238.0,0.2857142857142857,1541.373214871694,0.7222222222222222,0.7142857142857142,-0.07692307692307693,0.5714285714285714,0,0.06153846153846154,0.44444444444444464,1519.548840343507,0.6,0.5486935866983373,0.5919117647058824,1.0,0.14285714285714285,0.5333333333333333,0.7083333333333333,13,0.5384615384615384,2,33.50581793292265,1.0,1.0,0.8,0.8,1543.6349535562044,4.2,7.6,0.6,1.8,0.0,1.2882195419132056,77.0,168.0,0.6666666666666666,1521.098384780261,0.2777777777777778,0.3333333333333333,-0.2,0.3333333333333333,0,0.0,-0.38596491228070173,1519.6094707215277,0.6,0.4772727272727273,0.5421686746987953,0.0,0.0,0.6,1.0,5,0.6,2,-6.151950718685828,1.1538461538461537,2.769230769230769,6.661538461538462,0.5846153846153845,12.670384027154114,13.56923076923077,0.9384615384615387,-0.21538461538461534,-0.5692307692307692,0.5384615384615384,-0.055691292446896856,-74.23076923076923,70,-0.38095238095238093,20.274830091432932,0.4444444444444444,0.3809523809523809,0.12307692307692308,0.23809523809523808,0,0.06153846153846154,0.8304093567251464,-0.06063037802073268,0.0,0.07142085942561005,0.0497430900070871,1.0,0.14285714285714285,-0.06666666666666665,-0.29166666666666674,8,-0.06153846153846154,0
